Sonstiges; Fundierte Kenntnisse in der Entwicklung hardwarenaher Software (in C) 
Sonstiges; Mehrjährige, einschlägige Erfahrung in der Softwareentwicklung für embedded Systeme (idealerweise AURIX und Multicore) 
Sonstiges; Fundierte Kenntnisse in der Entwicklung von Software-Architekturen für komplexe Use-Cases und vielfältige Software-Schnittstellen 
Sonstiges; Gestaltungsfreiraum für innovative
Sonstiges;"Die Rhenus Warehousing Solutions gehört zu den führenden Outsourcing-Partnern von Industrie und Handel für lagerlogistische Lösungen in Europa. Unsere Warehouse Management Software ""AWION"" haben wir selbst entwickelt und stellen sie täglich auf den Prüfstand. "
Sonstiges; Wir arbeiten Dich umfassend in unser WMS ein und machen Dich zum Experten für Projektteams, die mit unserer Lösung erfolgreiche Kundenprojekte umsetzen.
Sonstiges;Das Lösungsportfolio der ekom21 reicht von Hardware- und Softwarelösungen bis hin zu maßgeschneiderten Beratungsleistungen. 
Sonstiges; Ihre Aufgabe ist die Entwicklung von Software-Lösungen, insbesondere Services und webbasierende Lösungen auf Basis von Microsoft .NET - Die ekom21 ist ein renommiertes Technologieunternehmen im Bereich IT-Komplettlösungen für den öffentlichen Dienst. Für unseren Unternehmensbereich „Softwareentwicklung“ suchen wir zwei 
Sonstiges; Dabei decken Sie den kompletten Softwareentwicklungsprozess von der Analyse und Konzeption über die Umsetzung bis zur Produktivsetzung ab 
Sonstiges; Sie stellen neue Softwareversionen samt Dokumentation bereit und leisten den technischen Support 
Sonstiges; Abgeschlossenes Studium oder IT-technis
Sonstiges;Unser eigenständiger Geschäftsbereich entwickelt, vertreibt und betreut in einem kleinen Expertenteam Softwarelösungen für die gesetzlichen Krankenkassen und privaten Versicherungen. 
Sonstiges; Dabei leistest Du einen wichtigen Beitrag bei der Backend-bzw. Frontend-Entwicklung unserer Softwarelösungen 
Sonstiges; Du designst, entwickelst und implementierst Software-Komponenten für die Neuentwicklung eines unserer Krankenkassensysteme
Sonstiges;Jeden Tag nutzen Menschen auf der ganzen Welt Verkehrsmittel, die mit dSPACE Lösungen entwickelt, getestet und validiert wurden. Unsere Kunden stellen höchste Ansprüche an die Qualität und Innovationskraft unserer Softwarewerkzeuge. Insbesondere gilt das für die FPGA Implementation Software, mit der wir es dem Kunden ermöglichen, FPGAs auf dSPACE I/O-Boards aus graphischen Blockschaltbildern zu programmieren. 
Sonstiges; Agile Softwareentwicklung im Bereich des dSPACE FPGA Programming Blocksets - o Grundkenntnisse im Bereich Softwareengineering, z. B. OOA, OOD oder UML
Sonstiges;Die sepp.med gmbh ist seit 40 Jahren erfolgreicher Partner in der Softwareentwicklung verschiedener Branchen.
Sonstiges;Zum nächstmöglichen Zeitpunkt suchen wir dich als Softwareentwickler:in Java für die Mobilität der Zukunft (w/m/d) für die DB Systel GmbH am Standort Frankfurt…
Sonstiges;Sie besitzen ein abgeschlossenes Studium der (Wirtschafts-) Informatik, eine abgeschlossene Ausbildung zum Fachinformatiker (m/w/d) oder idealerweise eine…
Sonstiges;Ständig im Fokus: alle Themen rund um Support und Security.
Sonstiges;Du bist versiert im Umgang mit CI/CD-Pipelines und hast eine Affinität für Automatisierungen jeglicher Art.
Sonstiges;NTT DATA gehört zu den weltweit führenden Dienstleistern für Business- und IT-Lösungen.
Sonstiges;Wir suchen Sie als Softwareentwickler*in (m/w/d)!
Sonstiges;Durch die langjährige Erfahrung und das umfassende Know-How unseres Entwicklungsteams sorgen wir immer für eine erfolgreiche und passende Lösung.
Sonstiges;Mit unseren Software-Produkten zu Projekt- und Portfoliomanagement, Ressourcenplanung sowie Systemintegration gehören wir zu den weltweiten Marktführern in…
Sonstiges;Mein Mandant ist ein führendes, wachstumsorientiertes Tech-Unternehmen im Marketing-Umfeld und geprägt von Innovationen.
Sonstiges;Wir bieten Ihnen die Möglichkeit mobil zu arbeiten und einen Teil der Arbeit flexibel und innerhalb Deutschlands ortsunabhängig (remote) zu erledigen.
